TyreId,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
2017409359.00,321.00,2011331.00,1103311706.00,9.00,1.00,1.00,1.00,1.00,114.00,67.00,41.00,-64.00,68.00,80.00,122.00
2017467156.00,338.00,2011330.00,1103301563.00,0.00,1.00,1.00,0.00,0.00,123.00,92.00,31.00,-41.00,31.00,54.00,-1.00
2017467156.00,338.00,2011330.00,1103301563.00,9.00,1.00,1.00,1.00,1.00,102.00,75.00,32.00,-37.00,41.00,65.00,202.00
2017467046.00,340.00,201141.00,1104010766.00,9.00,1.00,1.00,1.00,1.00,96.00,59.00,30.00,-63.00,19.00,19.00,453.00
2017480511.00,340.00,201141.00,1104010820.00,9.00,1.00,1.00,1.00,1.00,87.00,47.00,65.00,-57.00,41.00,35.00,493.00
2017468505.00,341.00,2011330.00,1103301682.00,9.00,1.00,1.00,1.00,1.00,55.00,25.00,34.00,-47.00,33.00,48.00,533.00
2017468530.00,341.00,2011330.00,1103301687.00,9.00,1.00,1.00,1.00,1.00,72.00,49.00,39.00,-59.00,51.00,45.00,378.00
2017467399.00,341.00,2011330.00,1103301690.00,9.00,1.00,1.00,1.00,1.00,115.00,82.00,51.00,-70.00,36.00,47.00,696.00
2017467052.00,341.00,2011330.00,1103301692.00,9.00,1.00,1.00,1.00,1.00,55.00,20.00,34.00,-45.00,48.00,30.00,497.00
2017467051.00,341.00,2011330.00,1103301710.00,9.00,1.00,1.00,1.00,1.00,64.00,24.00,51.00,-69.00,50.00,29.00,402.00
2017409404.00,351.00,201141.00,1104010849.00,9.00,1.00,1.00,1.00,1.00,105.00,50.00,56.00,-56.00,53.00,40.00,559.00
2017408034.00,351.00,201141.00,1104010851.00,9.00,1.00,1.00,1.00,1.00,49.00,32.00,35.00,-50.00,71.00,47.00,144.00
2017409373.00,351.00,201141.00,1104010852.00,9.00,1.00,1.00,1.00,1.00,97.00,71.00,43.00,-50.00,48.00,46.00,747.00
2017409373.00,351.00,201141.00,1104010852.00,0.00,1.00,1.00,0.00,0.00,146.00,129.00,44.00,-52.00,43.00,56.00,-1.00
2017409369.00,351.00,201141.00,1104010853.00,9.00,1.00,1.00,1.00,1.00,80.00,57.00,26.00,-54.00,45.00,51.00,180.00
2017409369.00,351.00,201141.00,1104010853.00,0.00,1.00,1.00,1.00,0.00,61.00,40.00,36.00,-52.00,53.00,41.00,156.00
2017408477.00,351.00,201141.00,1104010855.00,9.00,1.00,1.00,1.00,1.00,90.00,42.00,44.00,-55.00,46.00,29.00,275.00
2017408477.00,351.00,201141.00,1104010855.00,0.00,1.00,1.00,0.00,0.00,139.00,106.00,49.00,-57.00,58.00,45.00,-1.00
2017408476.00,351.00,201141.00,1104010856.00,9.00,1.00,1.00,1.00,1.00,98.00,49.00,32.00,-60.00,28.00,37.00,72.00
2017408476.00,351.00,201141.00,1104010856.00,0.00,1.00,1.00,0.00,0.00,137.00,103.00,34.00,-58.00,39.00,48.00,-1.00
2017408034.00,351.00,2011331.00,1103311654.00,0.00,1.00,1.00,0.00,0.00,112.00,92.00,27.00,-68.00,105.00,66.00,-1.00
2017408034.00,351.00,2011331.00,1103311654.00,0.00,1.00,1.00,0.00,0.00,135.00,107.00,39.00,-61.00,108.00,39.00,-1.00
2017408883.00,351.00,2011331.00,1103311662.00,9.00,1.00,1.00,1.00,1.00,64.00,11.00,40.00,-60.00,49.00,60.00,322.00
2017408883.00,351.00,2011331.00,1103311662.00,0.00,1.00,1.00,0.00,0.00,154.00,96.00,41.00,-58.00,45.00,37.00,-1.00
2017409369.00,351.00,2011331.00,1103311668.00,0.00,1.00,1.00,0.00,0.00,128.00,124.00,29.00,-71.00,39.00,60.00,-1.00
2017409369.00,351.00,2011331.00,1103311668.00,0.00,1.00,1.00,0.00,0.00,155.00,118.00,28.00,-65.00,33.00,63.00,-1.00
2017408477.00,351.00,2011331.00,1103311674.00,0.00,1.00,1.00,0.00,0.00,124.00,116.00,41.00,-61.00,36.00,43.00,-1.00
2017408477.00,351.00,2011331.00,1103311674.00,0.00,1.00,1.00,0.00,0.00,128.00,98.00,52.00,-57.00,46.00,51.00,-1.00
2017408476.00,351.00,2011331.00,1103311675.00,0.00,1.00,1.00,0.00,0.00,119.00,90.00,59.00,-61.00,90.00,37.00,-1.00
2017408476.00,351.00,2011331.00,1103311675.00,0.00,1.00,1.00,0.00,0.00,136.00,112.00,49.00,-58.00,77.00,42.00,-1.00
2017409404.00,351.00,2011331.00,1103311677.00,0.00,1.00,1.00,0.00,0.00,114.00,86.00,46.00,-52.00,34.00,48.00,-1.00
2017409404.00,351.00,2011331.00,1103311677.00,0.00,1.00,1.00,0.00,0.00,153.00,114.00,30.00,-50.00,32.00,41.00,-1.00
2017408478.00,351.00,2011331.00,1103311680.00,9.00,1.00,1.00,1.00,1.00,113.00,74.00,68.00,-40.00,73.00,59.00,595.00
2017408478.00,351.00,2011331.00,1103311680.00,0.00,1.00,1.00,0.00,0.00,134.00,111.00,55.00,-38.00,88.00,64.00,-1.00
2017409373.00,351.00,2011331.00,1103311684.00,0.00,1.00,1.00,1.00,0.00,80.00,46.00,55.00,-62.00,41.00,49.00,1082.00
2017409373.00,351.00,2011331.00,1103311684.00,0.00,1.00,1.00,0.00,0.00,158.00,143.00,47.00,-60.00,36.00,36.00,-1.00
2017467318.00,353.00,2011330.00,1103301269.00,9.00,1.00,1.00,1.00,1.00,89.00,56.00,36.00,-72.00,46.00,24.00,226.00
2017467318.00,353.00,2011330.00,1103301269.00,0.00,1.00,0.00,1.00,1.00,83.00,46.00,25.00,-61.00,34.00,37.00,331.00
2017408015.00,353.00,2011330.00,1103301362.00,9.00,1.00,1.00,1.00,1.00,90.00,72.00,51.00,-55.00,43.00,35.00,331.00
2017499686.00,353.00,2011330.00,1103301363.00,9.00,1.00,1.00,1.00,1.00,96.00,77.00,42.00,-60.00,59.00,37.00,164.00
2017403717.00,353.00,2011330.00,1103301367.00,9.00,1.00,1.00,1.00,1.00,81.00,57.00,45.00,-66.00,42.00,46.00,190.00
2017409001.00,353.00,2011330.00,1103301369.00,0.00,1.00,1.00,0.00,0.00,150.00,137.00,60.00,-55.00,84.00,47.00,-1.00
2017409001.00,353.00,2011330.00,1103301369.00,0.00,1.00,1.00,0.00,0.00,153.00,122.00,49.00,-57.00,69.00,53.00,-1.00
2017409293.00,353.00,2011330.00,1103301370.00,9.00,1.00,1.00,1.00,1.00,92.00,60.00,35.00,-66.00,56.00,44.00,214.00
2017409293.00,353.00,2011330.00,1103301370.00,9.00,1.00,1.00,1.00,1.00,92.00,60.00,35.00,-66.00,56.00,44.00,214.00
2017467665.00,353.00,2011330.00,1103301378.00,9.00,1.00,1.00,1.00,1.00,64.00,32.00,42.00,-58.00,48.00,43.00,424.00
2017409334.00,353.00,2011330.00,1103301380.00,9.00,1.00,1.00,1.00,1.00,115.00,85.00,60.00,-69.00,70.00,55.00,492.00
2017409001.00,353.00,2011331.00,1103311497.00,9.00,1.00,1.00,1.00,1.00,58.00,23.00,54.00,-63.00,61.00,31.00,201.00
2017408013.00,353.00,2011331.00,1103311503.00,9.00,1.00,1.00,1.00,1.00,90.00,39.00,51.00,-54.00,65.00,50.00,343.00
2017405821.00,338.00,201147.00,1104071241.00,9.00,1.00,1.00,1.00,1.00,86.00,47.00,38.00,-61.00,40.00,63.00,303.00
2017497454.00,338.00,201147.00,1104071242.00,9.00,1.00,1.00,1.00,1.00,100.00,21.00,63.00,-29.00,65.00,48.00,157.00
2017497506.00,338.00,201147.00,1104071243.00,9.00,1.00,1.00,1.00,1.00,112.00,52.00,45.00,-30.00,49.00,38.00,609.00
2017405724.00,338.00,201147.00,1104071255.00,9.00,1.00,1.00,1.00,1.00,106.00,55.00,29.00,-21.00,42.00,44.00,521.00
2017464724.00,353.00,201147.00,1104071024.00,9.00,1.00,1.00,1.00,1.00,84.00,68.00,36.00,-64.00,32.00,27.00,27.00
2017464741.00,353.00,201147.00,1104071030.00,9.00,1.00,1.00,1.00,1.00,63.00,48.00,60.00,-60.00,53.00,44.00,225.00
2017464590.00,353.00,201147.00,1104071034.00,9.00,1.00,1.00,1.00,1.00,109.00,68.00,42.00,-46.00,58.00,30.00,336.00
2080488198.00,238.00,40647.52,1104140784.00,9.00,1.00,1.00,1.00,1.00,106.00,72.00,27.00,-9.00,40.00,38.00,597.00
2080488198.00,238.00,40647.52,1104140784.00,9.00,1.00,1.00,1.00,1.00,106.00,72.00,27.00,-9.00,40.00,38.00,597.00
2080488375.00,238.00,40647.52,1104140788.00,9.00,1.00,1.00,1.00,1.00,78.00,36.00,30.00,-21.00,38.00,42.00,420.00
2080488375.00,238.00,40647.52,1104140788.00,9.00,1.00,1.00,1.00,1.00,78.00,36.00,30.00,-21.00,38.00,42.00,420.00
2080488209.00,238.00,40647.53,1104140793.00,9.00,1.00,1.00,1.00,1.00,54.00,17.00,39.00,-7.00,48.00,36.00,808.00
2080488209.00,238.00,40647.53,1104140793.00,9.00,1.00,1.00,1.00,1.00,54.00,17.00,39.00,-7.00,48.00,36.00,808.00
2080488191.00,238.00,40647.53,1104140796.00,9.00,1.00,1.00,1.00,1.00,69.00,40.00,55.00,-18.00,46.00,32.00,456.00
2080488191.00,238.00,40647.53,1104140796.00,9.00,1.00,1.00,1.00,1.00,69.00,40.00,55.00,-18.00,46.00,32.00,456.00
2017464610.00,341.00,40661.78,1104281033.00,9.00,1.00,1.00,1.00,1.00,98.00,62.00,53.00,-57.00,53.00,91.00,218.00
2017497541.00,341.00,40661.60,1104281036.00,9.00,1.00,1.00,1.00,1.00,104.00,78.00,38.00,-47.00,49.00,51.00,705.00
2017497541.00,341.00,40661.60,1104281036.00,9.00,1.00,1.00,1.00,1.00,104.00,78.00,38.00,-47.00,49.00,51.00,705.00
2017497557.00,341.00,40661.60,1104281037.00,9.00,1.00,1.00,1.00,1.00,49.00,24.00,32.00,-33.00,51.00,49.00,101.00
2017464636.00,341.00,40661.61,1104281039.00,0.00,1.00,1.00,0.00,0.00,146.00,134.00,33.00,-70.00,25.00,39.00,-1.00
2017464636.00,341.00,40661.78,1104281039.00,9.00,1.00,1.00,1.00,1.00,73.00,52.00,39.00,-67.00,21.00,52.00,568.00
2017497529.00,341.00,40661.61,1104281040.00,9.00,1.00,1.00,1.00,1.00,105.00,83.00,54.00,-48.00,60.00,36.00,90.00
2017464571.00,341.00,40661.61,1104281045.00,0.00,1.00,1.00,0.00,0.00,143.00,115.00,27.00,-44.00,42.00,58.00,-1.00
2017464571.00,341.00,40661.78,1104281045.00,9.00,1.00,1.00,1.00,1.00,116.00,75.00,27.00,-48.00,62.00,82.00,197.00
2017464713.00,341.00,40661.61,1104281046.00,9.00,1.00,1.00,1.00,1.00,80.00,51.00,68.00,-51.00,78.00,70.00,541.00
2017464714.00,341.00,40661.61,1104281047.00,9.00,1.00,1.00,1.00,1.00,92.00,68.00,63.00,-76.00,58.00,62.00,501.00
2017405952.00,341.00,40661.61,1104281051.00,9.00,1.00,1.00,1.00,1.00,74.00,51.00,33.00,-56.00,31.00,61.00,230.00
2017405961.00,341.00,40661.61,1104281055.00,9.00,1.00,1.00,1.00,1.00,79.00,38.00,77.00,-34.00,73.00,62.00,185.00
2017305514.00,341.00,40661.61,1104281056.00,9.00,1.00,1.00,1.00,1.00,82.00,46.00,42.00,-55.00,34.00,46.00,285.00
2017304029.00,341.00,40661.62,1104281063.00,0.00,1.00,1.00,0.00,0.00,115.00,86.00,50.00,-54.00,70.00,82.00,-1.00
2017304029.00,341.00,40661.62,1104281063.00,0.00,1.00,1.00,0.00,0.00,115.00,86.00,50.00,-54.00,70.00,82.00,-1.00
2017304029.00,341.00,40661.78,1104281063.00,9.00,1.00,1.00,1.00,1.00,69.00,57.00,44.00,-59.00,70.00,54.00,575.00
2017304029.00,341.00,40661.78,1104281063.00,9.00,1.00,1.00,1.00,1.00,69.00,57.00,44.00,-59.00,70.00,54.00,575.00
2080506528.00,241.00,40667.98,1105041856.00,9.00,1.00,1.00,1.00,1.00,96.00,52.00,34.00,-64.00,60.00,51.00,834.00
2080533948.00,318.00,40669.71,1105061340.00,9.00,1.00,1.00,1.00,1.00,74.00,13.00,38.00,-41.00,39.00,56.00,293.00
2080533948.00,318.00,40669.71,1105061340.00,9.00,1.00,1.00,1.00,1.00,74.00,13.00,38.00,-41.00,39.00,56.00,293.00
2080552324.00,339.00,40668.56,1105050799.00,9.00,1.00,1.00,1.00,1.00,100.00,77.00,43.00,2.00,53.00,41.00,444.00
2080555591.00,339.00,40668.56,1105050801.00,9.00,1.00,1.00,1.00,1.00,76.00,47.00,35.00,8.00,46.00,47.00,769.00
2080552327.00,339.00,40668.56,1105050802.00,9.00,1.00,1.00,1.00,1.00,56.00,32.00,32.00,-23.00,37.00,26.00,1011.00
2080552716.00,339.00,40668.56,1105050806.00,9.00,1.00,1.00,1.00,1.00,111.00,79.00,41.00,1.00,51.00,47.00,301.00
2080556978.00,340.00,40666.85,1105031474.00,9.00,1.00,1.00,1.00,1.00,113.00,64.00,53.00,-51.00,52.00,49.00,499.00
2080555494.00,340.00,40666.85,1105031482.00,9.00,1.00,1.00,1.00,1.00,86.00,56.00,30.00,-44.00,57.00,64.00,455.00
2017464775.00,341.00,40666.83,1105031427.00,9.00,1.00,1.00,1.00,1.00,73.00,17.00,27.00,-49.00,41.00,75.00,68.00
2080555510.00,341.00,40666.83,1105031431.00,9.00,1.00,1.00,1.00,1.00,95.00,77.00,48.00,-9.00,31.00,58.00,548.00
2080557161.00,341.00,40666.83,1105031435.00,9.00,1.00,1.00,1.00,1.00,88.00,30.00,45.00,-36.00,71.00,72.00,162.00
2080557039.00,341.00,40666.83,1105031436.00,9.00,1.00,1.00,1.00,1.00,91.00,20.00,43.00,-33.00,80.00,72.00,718.00
2080557199.00,341.00,40666.83,1105031440.00,9.00,1.00,1.00,1.00,1.00,100.00,51.00,75.00,-39.00,78.00,63.00,853.00
2080555523.00,341.00,40666.83,1105031444.00,9.00,1.00,1.00,1.00,1.00,85.00,40.00,33.00,-44.00,39.00,76.00,654.00
2080557151.00,341.00,40667.68,1105031449.00,0.00,1.00,1.00,0.00,0.00,72.00,34.00,50.00,-96.00,54.00,55.00,-1.00
2080557151.00,341.00,40666.84,1105031449.00,0.00,1.00,1.00,0.00,0.00,95.00,71.00,48.00,-91.00,90.00,53.00,-1.00
2017481185.00,341.00,40666.84,1105031453.00,9.00,1.00,1.00,1.00,1.00,110.00,76.00,50.00,-2.00,61.00,31.00,397.00
2017405886.00,341.00,40666.84,1105031457.00,9.00,1.00,1.00,1.00,1.00,85.00,25.00,49.00,-38.00,60.00,47.00,608.00
2017405886.00,341.00,40666.84,1105031457.00,9.00,1.00,1.00,1.00,1.00,85.00,25.00,49.00,-38.00,60.00,47.00,608.00
2017303915.00,341.00,40667.97,1105041834.00,9.00,1.00,1.00,1.00,1.00,82.00,54.00,55.00,-65.00,58.00,42.00,133.00
2017305512.00,341.00,40667.97,1105041841.00,9.00,1.00,1.00,1.00,1.00,66.00,51.00,34.00,-30.00,48.00,43.00,405.00
2017305512.00,341.00,40667.97,1105041841.00,9.00,1.00,1.00,1.00,1.00,66.00,51.00,34.00,-30.00,48.00,43.00,405.00
2080557194.00,341.00,40669.74,1105061372.00,9.00,1.00,1.00,1.00,1.00,64.00,7.00,36.00,-71.00,35.00,58.00,298.00
2080557165.00,341.00,40669.74,1105061373.00,9.00,1.00,1.00,1.00,1.00,87.00,44.00,48.00,16.00,58.00,42.00,562.00
2080557193.00,341.00,40669.74,1105061377.00,9.00,1.00,1.00,1.00,1.00,64.00,41.00,44.00,-46.00,38.00,47.00,860.00
2080555561.00,353.00,40668.92,1105051528.00,9.00,1.00,1.00,1.00,1.00,114.00,78.00,30.00,-29.00,86.00,43.00,474.00
2080555503.00,353.00,40668.92,1105051535.00,9.00,1.00,1.00,1.00,1.00,78.00,50.00,50.00,-62.00,59.00,53.00,261.00
2080555545.00,353.00,40668.96,1105051537.00,0.00,1.00,1.00,0.00,0.00,81.00,31.00,41.00,-93.00,105.00,47.00,-1.00
2080555545.00,353.00,40668.92,1105051537.00,0.00,1.00,1.00,0.00,0.00,89.00,56.00,40.00,-103.00,75.00,72.00,-1.00
2080625019.00,341.00,40673.74,1105101245.00,0.00,1.00,1.00,0.00,0.00,184.00,157.00,45.00,-5.00,70.00,37.00,-1.00
2080585900.00,341.00,40673.75,1105101262.00,9.00,1.00,1.00,1.00,1.00,92.00,37.00,35.00,-9.00,60.00,40.00,411.00
2080585925.00,341.00,40673.75,1105101272.00,9.00,1.00,1.00,1.00,1.00,137.00,84.00,39.00,-12.00,55.00,43.00,662.00
2080560479.00,341.00,40673.75,1105101275.00,0.00,1.00,1.00,0.00,0.00,150.00,146.00,40.00,-20.00,63.00,47.00,-1.00
2080560479.00,341.00,40673.77,1105101343.00,0.00,1.00,1.00,1.00,0.00,88.00,77.00,51.00,-48.00,45.00,42.00,331.00
2080560479.00,341.00,40673.80,1105101343.00,0.00,1.00,1.00,0.00,0.00,110.00,89.00,49.00,-40.00,47.00,75.00,-1.00
2080625019.00,341.00,40673.78,1105101352.00,0.00,1.00,1.00,0.00,0.00,106.00,86.00,37.00,-27.00,62.00,49.00,-1.00
2080625019.00,341.00,40673.79,1105101352.00,0.00,1.00,1.00,0.00,0.00,188.00,176.00,35.00,-26.00,40.00,47.00,-1.00
2080560479.00,341.00,40673.88,1105101544.00,0.00,1.00,1.00,1.00,0.00,98.00,21.00,40.00,-33.00,38.00,37.00,388.00
2080560479.00,341.00,40673.85,1105101544.00,0.00,1.00,1.00,1.00,0.00,110.00,34.00,42.00,-33.00,38.00,47.00,388.00
2080560479.00,341.00,40673.90,1105101544.00,9.00,1.00,1.00,1.00,1.00,101.00,14.00,42.00,-33.00,37.00,35.00,394.00
2080625019.00,341.00,40673.85,1105101545.00,9.00,1.00,1.00,1.00,1.00,76.00,37.00,57.00,-38.00,93.00,41.00,762.00
2080555163.00,341.00,40674.94,1105111657.00,9.00,1.00,1.00,1.00,1.00,70.00,40.00,40.00,-2.00,82.00,40.00,666.00
2080552500.00,341.00,40674.94,1105111658.00,9.00,1.00,1.00,1.00,1.00,83.00,22.00,36.00,-2.00,76.00,68.00,162.00
2080555301.00,341.00,40674.94,1105111668.00,9.00,1.00,1.00,1.00,1.00,112.00,38.00,27.00,-6.00,81.00,39.00,360.00
2080533388.00,341.00,40674.94,1105111679.00,9.00,1.00,1.00,1.00,1.00,83.00,42.00,30.00,-38.00,49.00,41.00,357.00
2080533374.00,341.00,40675.58,1105120904.00,9.00,1.00,1.00,1.00,1.00,109.00,58.00,29.00,-20.00,57.00,34.00,341.00
2080552513.00,341.00,40675.58,1105120912.00,9.00,1.00,1.00,1.00,1.00,88.00,67.00,47.00,-13.00,43.00,44.00,336.00
2080557151.00,341.00,40675.58,1105120916.00,9.00,1.00,1.00,1.00,1.00,96.00,56.00,33.00,-23.00,86.00,32.00,821.00
2080638783.00,341.00,40675.83,1105121350.00,9.00,1.00,1.00,1.00,1.00,86.00,62.00,30.00,-12.00,61.00,46.00,481.00
2080565432.00,351.00,40674.85,1105111542.00,9.00,1.00,1.00,1.00,1.00,99.00,82.00,31.00,-55.00,61.00,75.00,676.00
2080565688.00,351.00,40674.85,1105111545.00,9.00,1.00,1.00,1.00,1.00,83.00,65.00,54.00,-12.00,67.00,46.00,803.00
2080585924.00,351.00,40674.98,1105111551.00,0.00,1.00,1.00,0.00,0.00,187.00,174.00,37.00,-7.00,46.00,69.00,-1.00
2080585924.00,351.00,40674.85,1105111551.00,0.00,1.00,1.00,0.00,0.00,252.00,232.00,38.00,12.00,35.00,72.00,-1.00
2080565692.00,351.00,40674.87,1105111558.00,9.00,1.00,1.00,1.00,1.00,116.00,60.00,47.00,0.00,67.00,39.00,247.00
2080585924.00,351.00,40675.67,1105121085.00,0.00,1.00,1.00,0.00,0.00,187.00,170.00,24.00,-4.00,72.00,60.00,-1.00
2080585924.00,351.00,40675.82,1105121332.00,0.00,1.00,1.00,0.00,0.00,140.00,97.00,33.00,10.00,34.00,39.00,-1.00
2080585924.00,351.00,40675.86,1105121332.00,9.00,1.00,1.00,1.00,1.00,112.00,79.00,31.00,-17.00,29.00,44.00,669.00
2080555545.00,353.00,40674.92,1105111638.00,0.00,1.00,1.00,1.00,0.00,92.00,54.00,49.00,-9.00,81.00,47.00,20.00
2080555545.00,353.00,40675.53,1105111638.00,9.00,1.00,1.00,1.00,1.00,87.00,47.00,47.00,-14.00,72.00,31.00,107.00
2017405702.00,353.00,40674.93,1105111645.00,0.00,1.00,1.00,1.00,0.00,95.00,68.00,29.00,-16.00,99.00,55.00,541.00
2017405702.00,353.00,40675.53,1105111645.00,9.00,1.00,1.00,1.00,1.00,87.00,51.00,40.00,-26.00,97.00,46.00,510.00
2080560971.00,338.00,40682.98,1105191748.00,9.00,1.00,1.00,1.00,1.00,65.00,33.00,32.00,-12.00,53.00,45.00,659.00
2080624695.00,341.00,40681.95,1105181843.00,0.00,1.00,1.00,0.00,0.00,124.00,87.00,59.00,-44.00,77.00,48.00,-1.00
2080624695.00,341.00,40681.95,1105181843.00,0.00,1.00,1.00,0.00,0.00,124.00,87.00,59.00,-44.00,77.00,48.00,-1.00
2080624695.00,341.00,40682.34,1105181843.00,0.00,1.00,1.00,0.00,0.00,195.00,168.00,49.00,-38.00,90.00,86.00,-1.00
2080624695.00,341.00,40682.34,1105181843.00,0.00,1.00,1.00,0.00,0.00,195.00,168.00,49.00,-38.00,90.00,86.00,-1.00
2080639418.00,341.00,40682.94,1105191654.00,9.00,1.00,1.00,1.00,1.00,79.00,53.00,54.00,-52.00,46.00,47.00,465.00
2080562031.00,341.00,40682.95,1105191668.00,9.00,1.00,1.00,1.00,1.00,106.00,77.00,47.00,-44.00,64.00,49.00,230.00
2080640029.00,351.00,40681.98,1105181902.00,9.00,1.00,1.00,1.00,1.00,121.00,75.00,29.00,-32.00,59.00,50.00,723.00
2080640044.00,351.00,40681.98,1105181903.00,0.00,1.00,1.00,0.00,0.00,136.00,99.00,27.00,-49.00,59.00,71.00,-1.00
2080640044.00,351.00,40682.35,1105181903.00,0.00,1.00,1.00,0.00,0.00,171.00,133.00,27.00,-38.00,52.00,61.00,-1.00
2080640044.00,351.00,40682.46,1105181903.00,0.00,1.00,1.00,0.00,0.00,128.00,93.00,39.00,-35.00,43.00,48.00,-1.00
2080639189.00,351.00,40681.98,1105181905.00,0.00,1.00,1.00,0.00,0.00,151.00,108.00,57.00,-57.00,55.00,55.00,-1.00
2080639189.00,351.00,40682.35,1105181905.00,0.00,1.00,1.00,0.00,0.00,182.00,132.00,58.00,-41.00,56.00,50.00,-1.00
2080639189.00,351.00,40682.46,1105181905.00,0.00,1.00,1.00,1.00,0.00,136.00,78.00,50.00,-39.00,83.00,61.00,1053.00
2080656515.00,351.00,40681.98,1105181913.00,0.00,1.00,1.00,0.00,0.00,113.00,90.00,26.00,-45.00,43.00,44.00,-1.00
2080656515.00,351.00,40682.34,1105181913.00,0.00,1.00,1.00,0.00,0.00,111.00,93.00,27.00,-40.00,46.00,43.00,-1.00
2080656515.00,351.00,40682.46,1105181913.00,0.00,1.00,1.00,1.00,0.00,67.00,37.00,29.00,-48.00,36.00,35.00,1187.00
2080640133.00,351.00,40681.99,1105181915.00,0.00,1.00,1.00,0.00,0.00,130.00,115.00,27.00,-21.00,39.00,26.00,-1.00
2080640133.00,351.00,40682.34,1105181915.00,0.00,1.00,1.00,0.00,0.00,115.00,101.00,27.00,-34.00,28.00,37.00,-1.00
2080640133.00,351.00,40682.46,1105181915.00,0.00,1.00,1.00,0.00,0.00,116.00,99.00,24.00,-36.00,34.00,63.00,-1.00
2080640044.00,351.00,40683.71,1105201007.00,9.00,1.00,1.00,1.00,1.00,110.00,78.00,55.00,-12.00,110.00,44.00,208.00
2080640133.00,351.00,40683.71,1105201008.00,0.00,1.00,1.00,0.00,0.00,129.00,98.00,47.00,-21.00,98.00,56.00,-1.00
2080640133.00,351.00,40683.72,1105201008.00,0.00,1.00,1.00,0.00,0.00,130.00,91.00,40.00,-30.00,100.00,43.00,-1.00
2080656515.00,351.00,40683.72,1105201009.00,0.00,1.00,1.00,0.00,0.00,147.00,98.00,38.00,-16.00,47.00,47.00,-1.00
2080656515.00,351.00,40683.72,1105201009.00,0.00,1.00,1.00,1.00,0.00,53.00,14.00,28.00,-61.00,37.00,58.00,1162.00
2080639189.00,351.00,40683.72,1105201010.00,9.00,1.00,1.00,1.00,1.00,76.00,37.00,37.00,-51.00,80.00,54.00,824.00
2080640133.00,351.00,40683.80,1105201150.00,9.00,1.00,1.00,1.00,1.00,98.00,52.00,30.00,-9.00,39.00,51.00,334.00
2080656515.00,351.00,40683.80,1105201151.00,9.00,1.00,1.00,1.00,1.00,113.00,76.00,28.00,-41.00,53.00,48.00,768.00
2080544051.00,340.00,40693.47,1105280407.00,9.00,1.00,1.00,1.00,1.00,90.00,62.00,48.00,-43.00,66.00,63.00,425.00
2080586742.00,340.00,40693.47,1105280409.00,0.00,1.00,1.00,0.00,0.00,138.00,119.00,47.00,-38.00,37.00,76.00,-1.00
2080586742.00,340.00,40694.49,1105280409.00,0.00,1.00,1.00,0.00,0.00,109.00,108.00,43.00,-36.00,31.00,79.00,-1.00
2080591777.00,340.00,40702.89,1106081708.00,9.00,1.00,1.00,1.00,1.00,117.00,61.00,40.00,-65.00,29.00,31.00,101.00
2080653470.00,340.00,40702.89,1106081713.00,9.00,1.00,1.00,1.00,1.00,79.00,53.00,45.00,-68.00,46.00,51.00,556.00
2080587452.00,340.00,40702.90,1106081739.00,9.00,1.00,1.00,1.00,1.00,122.00,52.00,46.00,-58.00,27.00,55.00,399.00
2080653427.00,340.00,40702.90,1106081754.00,9.00,1.00,1.00,1.00,1.00,110.00,58.00,46.00,-72.00,36.00,78.00,434.00
2080606958.00,340.00,40703.90,1106091487.00,9.00,1.00,1.00,1.00,1.00,97.00,74.00,28.00,-77.00,47.00,59.00,230.00
2080623205.00,340.00,40703.91,1106091499.00,9.00,1.00,1.00,1.00,1.00,65.00,28.00,48.00,-67.00,40.00,59.00,545.00
2080560072.00,340.00,40704.70,1106101340.00,9.00,1.00,1.00,1.00,1.00,91.00,26.00,33.00,-68.00,72.00,46.00,220.00
2080560069.00,340.00,40704.71,1106101343.00,9.00,1.00,1.00,1.00,1.00,90.00,61.00,36.00,-65.00,38.00,40.00,712.00
2080595514.00,341.00,40704.79,1106101513.00,9.00,1.00,1.00,1.00,1.00,118.00,83.00,38.00,-61.00,62.00,64.00,598.00
2080623277.00,353.00,40703.94,1106091582.00,9.00,1.00,1.00,1.00,1.00,124.00,62.00,38.00,-57.00,82.00,57.00,176.00
2080618389.00,353.00,40703.94,1106091584.00,9.00,1.00,1.00,1.00,1.00,109.00,76.00,36.00,-54.00,95.00,43.00,93.00
2080618353.00,353.00,40703.94,1106091586.00,0.00,1.00,1.00,0.00,0.00,121.00,107.00,44.00,-45.00,70.00,43.00,-1.00
2080618353.00,353.00,40704.10,1106091586.00,0.00,1.00,1.00,0.00,0.00,115.00,95.00,43.00,-76.00,52.00,57.00,-1.00
2080618353.00,353.00,40704.15,1106091586.00,9.00,1.00,1.00,1.00,1.00,63.00,46.00,48.00,-56.00,70.00,41.00,139.00
2080618243.00,353.00,40703.94,1106091589.00,0.00,1.00,1.00,0.00,0.00,145.00,105.00,31.00,-47.00,54.00,57.00,-1.00
2080618243.00,353.00,40704.13,1106091589.00,9.00,1.00,1.00,1.00,1.00,124.00,77.00,29.00,-70.00,55.00,91.00,520.00
2080504007.00,241.00,40710.75,1106161231.00,0.00,1.00,1.00,0.00,0.00,144.00,118.00,27.00,-38.00,30.00,67.00,-1.00
